3,2020/7/1,3,0
6,2020/7/1,3,0
7,2020/7/1,6,0
8,2020/7/1,3,0
11,2020/7/1,3,0
12,2020/7/1,18,0
13,2020/7/1,3,0
16,2020/7/1,5,100
17,2020/7/1,5,0
18,2020/7/1,5,30
19,2020/7/1,5,100
20,2020/7/1,5,0
22,2020/7/1,2,0
23,2020/7/1,6,30
24,2020/7/1,5,30
25,2020/7/1,5,30
26,2020/7/1,5,30
27,2020/7/1,5,30
28,2020/7/1,3,0
29,2020/7/1,3,0
30,2020/7/1,3,0
31,2020/7/1,3,0
32,2020/7/1,3,0
33,2020/7/1,3,0
34,2020/7/1,3,0
35,2020/7/1,3,0
36,2020/7/1,2,0
38,2020/7/1,5,0
39,2020/7/1,5,0
40,2020/7/1,5,0
41,2020/7/1,5,0
42,2020/7/1,5,0
43,2020/7/1,5,0
44,2020/7/1,5,0
45,2020/7/1,5,0
46,2020/7/1,5,0
47,2020/7/1,5,50
48,2020/7/1,5,0
49,2020/7/1,5,0
50,2020/7/1,0,0
51,2020/7/1,5,0
52,2020/7/1,4,0
53,2020/7/1,5,0
54,2020/7/1,5,0
55,2020/7/1,0,0
56,2020/7/1,5,0
57,2020/7/1,5,0
58,2020/7/1,5,0
59,2020/7/1,5,0
60,2020/7/1,4,0
62,2020/7/1,3,0
63,2020/7/1,2,0
64,2020/7/1,5,100
65,2020/7/1,5,100
66,2020/7/1,5,100
67,2020/7/1,5,100
68,2020/7/1,5,100
69,2020/7/1,5,100
70,2020/7/1,5,100
71,2020/7/1,5,100
72,2020/7/1,5,100
73,2020/7/1,5,0
74,2020/7/1,5,0
75,2020/7/1,5,0
76,2020/7/1,5,0
77,2020/7/1,5,0
78,2020/7/1,4,0
79,2020/7/1,5,0
80,2020/7/1,5,0
81,2020/7/1,5,0
82,2020/7/1,5,0
83,2020/7/1,5,0
84,2020/7/1,5,0
85,2020/7/1,5,0
86,2020/7/1,5,0
87,2020/7/1,4,0
88,2020/7/1,5,0
89,2020/7/1,5,0
90,2020/7/1,3,0
91,2020/7/1,3,0
92,2020/7/1,3,0
94,2020/7/1,2,0
95,2020/7/1,3,0
97,2020/7/2,6,35
100,2020/7/2,3,0
104,2020/7/2,2,0
107,2020/7/2,2,0
108,2020/7/2,3,0
110,2020/7/2,4,0
111,2020/7/2,10,60
115,2020/7/2,3,0
116,2020/7/2,5,100
117,2020/7/2,5,100
118,2020/7/2,5,100
119,2020/7/2,5,100
120,2020/7/2,5,100
121,2020/7/2,5,100
122,2020/7/2,5,100
123,2020/7/2,5,100
124,2020/7/2,5,100
125,2020/7/2,5,100
126,2020/7/2,5,100
127,2020/7/2,5,100
128,2020/7/2,4,30
129,2020/7/2,3,0
130,2020/7/2,12,0
132,2020/7/2,5,50
133,2020/7/2,5,30
134,2020/7/2,4,30
135,2020/7/2,5,100
136,2020/7/2,5,100
137,2020/7/2,5,100
138,2020/7/2,5,100
139,2020/7/2,3,0
140,2020/7/2,3,0
141,2020/7/2,5,30
142,2020/7/2,5,30
143,2020/7/2,5,30
144,2020/7/2,5,100
145,2020/7/2,5,100
146,2020/7/2,3,0
147,2020/7/2,3,0
148,2020/7/2,3,0
149,2020/7/2,3,0
150,2020/7/2,5,30
151,2020/7/2,5,30
152,2020/7/2,5,30
153,2020/7/2,14,30
154,2020/7/2,5,30
155,2020/7/2,3,0
157,2020/7/2,3,0
158,2020/7/2,2,0
160,2020/7/3,3,0
161,2020/7/3,3,0
162,2020/7/3,3,0
166,2020/7/3,2,0
167,2020/7/3,7,0
174,2020/7/3,6,0
175,2020/7/3,3,0
176,2020/7/3,6,0
177,2020/7/3,4,0
179,2020/7/3,5,0
180,2020/7/3,5,0
181,2020/7/3,5,0
182,2020/7/3,5,0
183,2020/7/3,5,0
184,2020/7/3,5,0
185,2020/7/3,5,0
186,2020/7/3,5,0
187,2020/7/3,5,0
188,2020/7/3,5,0
189,2020/7/3,5,0
190,2020/7/3,5,0
191,2020/7/3,5,0
192,2020/7/3,1,0
193,2020/7/3,1,0
194,2020/7/3,1,0
195,2020/7/3,1,0
196,2020/7/3,1,0
197,2020/7/3,1,0
198,2020/7/3,1,0
199,2020/7/3,1,0
200,2020/7/3,1,0
202,2020/7/3,1,0
203,2020/7/3,1,0
204,2020/7/3,1,0
205,2020/7/3,2,0
206,2020/7/3,2,0
207,2020/7/3,1,0
208,2020/7/3,1,0
209,2020/7/3,1,0
210,2020/7/3,1,0
211,2020/7/3,1,0
212,2020/7/3,1,0
213,2020/7/3,1,0
214,2020/7/3,1,0
215,2020/7/3,3,0
216,2020/7/3,3,0
217,2020/7/3,3,0
218,2020/7/3,3,0
219,2020/7/3,3,0
220,2020/7/3,3,0
221,2020/7/3,3,0
222,2020/7/3,3,0
223,2020/7/3,5,0
224,2020/7/3,1,0
225,2020/7/3,1,0
226,2020/7/3,1,0
227,2020/7/3,1,0
228,2020/7/3,1,0
229,2020/7/3,1,0
230,2020/7/3,1,0
231,2020/7/3,5,0
232,2020/7/3,3,0
233,2020/7/3,3,0
234,2020/7/3,53,50
235,2020/7/3,54,50
236,2020/7/3,52,50
237,2020/7/3,54,50
238,2020/7/3,51,50
239,2020/7/4,4,30
241,2020/7/4,6,0
246,2020/7/4,3,0
247,2020/7/4,3,0
248,2020/7/4,3,0
250,2020/7/4,5,30
251,2020/7/4,6,0
252,2020/7/4,3,0
255,2020/7/4,5,30
256,2020/7/4,5,30
261,2020/7/4,3,0
262,2020/7/4,5,30
263,2020/7/4,6,0
264,2020/7/4,5,0
265,2020/7/5,5,50
266,2020/7/5,5,0
267,2020/7/5,5,0
269,2020/7/5,4,0
270,2020/7/5,4,0
271,2020/7/5,3,0
272,2020/7/5,4,0
273,2020/7/5,5,0
274,2020/7/5,12,0
280,2020/7/5,3,0
281,2020/7/5,3,0
282,2020/7/5,3,0
283,2020/7/5,3,0
285,2020/7/5,5,30
286,2020/7/5,5,30
287,2020/7/5,5,50
288,2020/7/5,5,30
289,2020/7/5,2,0
290,2020/7/5,2,0
291,2020/7/5,3,0
293,2020/7/6,2,0
294,2020/7/6,6,0
295,2020/7/6,2,0
296,2020/7/6,11,0
298,2020/7/6,2,0
299,2020/7/6,2,0
300,2020/7/6,3,0
301,2020/7/6,3,0
302,2020/7/6,3,0
308,2020/7/6,76,0
313,2020/7/6,3,0
314,2020/7/6,6,0
315,2020/7/6,3,0
316,2020/7/6,3,0
317,2020/7/6,5,0
318,2020/7/6,5,100
319,2020/7/6,5,100
320,2020/7/6,5,0
321,2020/7/6,5,0
322,2020/7/6,5,30
323,2020/7/6,5,0
324,2020/7/6,5,0
325,2020/7/6,5,100
326,2020/7/6,5,100
327,2020/7/6,5,100
328,2020/7/6,5,0
329,2020/7/6,5,100
330,2020/7/6,5,0
331,2020/7/6,3,0
332,2020/7/6,3,0
333,2020/7/6,5,0
334,2020/7/6,5,0
335,2020/7/6,5,30
336,2020/7/6,5,30
337,2020/7/6,1,0
338,2020/7/6,1,0
339,2020/7/6,1,0
340,2020/7/6,1,0
341,2020/7/6,1,0
342,2020/7/6,1,0
343,2020/7/6,1,0
344,2020/7/6,1,0
345,2020/7/6,1,0
346,2020/7/6,1,0
347,2020/7/6,1,0
348,2020/7/6,1,0
349,2020/7/6,1,0
350,2020/7/6,1,0
351,2020/7/6,1,0
352,2020/7/6,1,0
353,2020/7/6,1,0
354,2020/7/6,1,0
355,2020/7/6,18,30
356,2020/7/6,3,0
357,2020/7/6,3,0
358,2020/7/6,3,0
361,2020/7/6,3,0
362,2020/7/6,3,0
364,2020/7/7,6,0
365,2020/7/7,15,0
366,2020/7/7,3,0
367,2020/7/7,3,0
368,2020/7/7,6,0
369,2020/7/7,4,0
373,2020/7/7,8,0
375,2020/7/7,3,0
376,2020/7/7,3,0
377,2020/7/7,2,0
382,2020/7/7,2,0
384,2020/7/7,10,30
385,2020/7/7,5,30
386,2020/7/7,5,100
387,2020/7/7,5,0
388,2020/7/7,5,0
389,2020/7/7,5,0
390,2020/7/7,5,0
391,2020/7/7,5,0
392,2020/7/7,5,0
393,2020/7/7,5,0
394,2020/7/7,5,0
395,2020/7/7,5,0
396,2020/7/7,5,0
397,2020/7/7,5,0
398,2020/7/7,5,100
399,2020/7/7,5,30
400,2020/7/7,5,30
401,2020/7/7,5,30
402,2020/7/7,5,30
403,2020/7/7,4,0
404,2020/7/7,5,0
405,2020/7/7,4,0
406,2020/7/7,5,0
407,2020/7/7,3,0
408,2020/7/7,5,30
409,2020/7/7,5,30
410,2020/7/7,5,30
411,2020/7/7,3,0
413,2020/7/7,2,0
416,2020/7/8,2,0
417,2020/7/8,14,0
418,2020/7/8,10,0
419,2020/7/8,6,0
422,2020/7/8,5,30
423,2020/7/8,3,0
428,2020/7/8,7,0
430,2020/7/8,11,0
432,2020/7/8,9,0
434,2020/7/8,5,0
435,2020/7/8,5,0
436,2020/7/8,5,100
437,2020/7/8,5,100
438,2020/7/8,6,0
439,2020/7/8,3,0
440,2020/7/8,5,100
441,2020/7/8,3,0
442,2020/7/8,3,0
443,2020/7/8,3,0
444,2020/7/8,20,30
445,2020/7/8,20,40
446,2020/7/8,5,0
447,2020/7/8,5,0
448,2020/7/8,5,100
449,2020/7/8,5,30
450,2020/7/8,5,30
451,2020/7/8,5,0
452,2020/7/8,5,100
453,2020/7/8,5,110
454,2020/7/8,0,0
455,2020/7/8,5,100
456,2020/7/8,5,0
458,2020/7/9,6,0
463,2020/7/9,3,0
464,2020/7/9,3,0
465,2020/7/9,5,0
468,2020/7/9,3,0
469,2020/7/9,3,0
470,2020/7/9,3,0
471,2020/7/9,6,0
472,2020/7/9,3,0
473,2020/7/9,3,0
474,2020/7/9,16,0
475,2020/7/9,5,0
476,2020/7/9,3,0
477,2020/7/9,9,0
478,2020/7/9,3,0
479,2020/7/9,3,0
480,2020/7/9,3,0
481,2020/7/9,5,0
482,2020/7/9,5,0
483,2020/7/9,5,0
484,2020/7/9,5,0
485,2020/7/9,5,0
486,2020/7/9,2,0
487,2020/7/9,11,30
488,2020/7/9,14,50
489,2020/7/9,2,0
491,2020/7/9,14,30
492,2020/7/9,20,50
494,2020/7/9,3,0
495,2020/7/9,3,0
496,2020/7/9,3,0
497,2020/7/9,3,0
498,2020/7/10,5,30
499,2020/7/10,29,0
500,2020/7/10,7,0
503,2020/7/10,3,0
505,2020/7/10,4,0
508,2020/7/10,6,0
510,2020/7/10,4,0
512,2020/7/10,2,0
513,2020/7/10,3,0
514,2020/7/10,3,0
515,2020/7/10,3,0
518,2020/7/10,10,0
519,2020/7/10,5,0
520,2020/7/10,6,0
521,2020/7/10,5,100
522,2020/7/10,5,150
523,2020/7/10,5,100
524,2020/7/10,5,100
525,2020/7/10,5,100
526,2020/7/10,14,50
527,2020/7/10,14,50
528,2020/7/10,5,100
529,2020/7/10,5,100
530,2020/7/10,5,100
531,2020/7/10,5,100
532,2020/7/10,5,0
533,2020/7/10,5,0
534,2020/7/10,5,0
535,2020/7/10,4,0
536,2020/7/10,7,0
537,2020/7/10,5,0
538,2020/7/10,5,0
539,2020/7/10,5,0
540,2020/7/10,5,0
541,2020/7/10,30,50
542,2020/7/10,4,0
543,2020/7/10,3,0
545,2020/7/10,3,0
546,2020/7/10,3,0
547,2020/7/10,1,0
548,2020/7/10,1,0
549,2020/7/10,1,0
550,2020/7/10,1,0
551,2020/7/10,1,0
552,2020/7/10,1,0
553,2020/7/10,1,0
554,2020/7/10,1,0
555,2020/7/10,1,0
556,2020/7/10,1,0
557,2020/7/10,1,0
558,2020/7/10,1,0
559,2020/7/10,1,0
560,2020/7/10,1,0
561,2020/7/10,1,0
562,2020/7/10,1,0
563,2020/7/10,1,0
564,2020/7/10,1,0
565,2020/7/10,3,0
566,2020/7/10,20,30
567,2020/7/10,3,0
568,2020/7/10,3,0
569,2020/7/10,30,400
570,2020/7/10,3,0
571,2020/7/10,3,0
572,2020/7/10,3,0
574,2020/7/10,4,0
575,2020/7/10,3,0
576,2020/7/10,3,0
577,2020/7/10,3,0
578,2020/7/10,4,0
579,2020/7/10,2,0
580,2020/7/10,3,0
581,2020/7/10,3,0
582,2020/7/10,25,50
583,2020/7/10,15,30
584,2020/7/10,15,30
585,2020/7/10,5,100
586,2020/7/10,5,0
587,2020/7/10,5,100
588,2020/7/10,5,100
589,2020/7/10,5,100
590,2020/7/10,11,30
591,2020/7/10,11,30
592,2020/7/10,20,50
595,2020/7/10,3,0
597,2020/7/10,3,0
598,2020/7/10,3,0
599,2020/7/10,3,0
602,2020/7/10,3,0
603,2020/7/10,3,0
604,2020/7/10,3,0
605,2020/7/10,3,0
606,2020/7/10,3,0
607,2020/7/10,3,0
608,2020/7/10,3,0
609,2020/7/10,3,0
610,2020/7/10,3,0
611,2020/7/10,3,0
612,2020/7/10,3,0
613,2020/7/10,3,0
615,2020/7/10,5,100
617,2020/7/10,5,0
618,2020/7/10,5,0
619,2020/7/10,5,0
621,2020/7/10,5,100
622,2020/7/10,14,30
623,2020/7/10,14,30
624,2020/7/10,14,30
625,2020/7/10,14,30
626,2020/7/10,14,30
627,2020/7/10,0,0
628,2020/7/10,14,30
629,2020/7/10,14,30
630,2020/7/10,14,30
631,2020/7/10,14,30
632,2020/7/10,14,30
633,2020/7/10,14,30
634,2020/7/10,14,30
635,2020/7/10,14,30
636,2020/7/10,14,30
637,2020/7/10,14,30
638,2020/7/10,13,30
639,2020/7/10,14,30
640,2020/7/10,14,30
641,2020/7/10,14,30
642,2020/7/10,14,30
643,2020/7/10,14,30
644,2020/7/10,14,30
645,2020/7/10,14,30
646,2020/7/10,14,30
647,2020/7/10,14,30
649,2020/7/10,14,30
650,2020/7/10,14,30
651,2020/7/10,12,30
652,2020/7/10,14,30
653,2020/7/10,14,30
654,2020/7/10,14,30
655,2020/7/10,14,30
656,2020/7/10,14,30
657,2020/7/10,14,30
658,2020/7/10,14,30
659,2020/7/10,14,30
660,2020/7/10,14,30
661,2020/7/10,14,30
662,2020/7/10,14,30
663,2020/7/10,14,30
664,2020/7/10,14,30
665,2020/7/10,14,30
666,2020/7/10,14,30
667,2020/7/10,14,30
668,2020/7/10,14,30
669,2020/7/10,14,30
670,2020/7/10,14,30
671,2020/7/10,14,30
672,2020/7/10,9,30
673,2020/7/10,14,30
674,2020/7/10,14,30
675,2020/7/10,14,30
676,2020/7/10,14,30
677,2020/7/10,14,30
678,2020/7/10,14,30
679,2020/7/10,14,30
680,2020/7/10,14,30
681,2020/7/10,14,30
682,2020/7/10,14,30
683,2020/7/10,14,30
684,2020/7/10,14,30
685,2020/7/10,14,30
686,2020/7/10,14,30
689,2020/7/11,3,0
690,2020/7/11,3,0
691,2020/7/11,3,0
692,2020/7/11,3,0
693,2020/7/11,3,0
695,2020/7/11,3,0
696,2020/7/11,3,0
697,2020/7/11,3,0
698,2020/7/11,3,0
699,2020/7/11,6,0
700,2020/7/11,3,0
701,2020/7/11,40,0
702,2020/7/11,5,0
703,2020/7/11,6,0
704,2020/7/11,6,0
705,2020/7/11,3,0
706,2020/7/11,3,0
707,2020/7/11,3,0
708,2020/7/11,5,0
710,2020/7/11,3,0
711,2020/7/11,3,0
712,2020/7/11,3,0
713,2020/7/11,3,0
714,2020/7/11,3,0
715,2020/7/11,3,0
716,2020/7/11,3,0
717,2020/7/11,3,0
718,2020/7/11,3,0
719,2020/7/11,3,0
720,2020/7/11,6,0
722,2020/7/11,3,0
723,2020/7/11,4,0
724,2020/7/11,4,0
725,2020/7/11,6,0
726,2020/7/11,6,0
727,2020/7/11,3,0
728,2020/7/11,3,0
729,2020/7/11,3,0
730,2020/7/11,3,0
731,2020/7/11,3,0
732,2020/7/11,3,0
733,2020/7/11,3,0
734,2020/7/11,3,0
735,2020/7/11,3,0
736,2020/7/11,3,0
737,2020/7/11,3,0
738,2020/7/11,3,0
739,2020/7/11,3,0
740,2020/7/11,3,0
741,2020/7/11,2,0
742,2020/7/11,3,0
743,2020/7/11,3,0
744,2020/7/11,3,0
745,2020/7/11,3,0
746,2020/7/11,4,0
747,2020/7/11,14,50
748,2020/7/11,14,30
749,2020/7/11,14,50
750,2020/7/11,14,30
751,2020/7/11,14,30
752,2020/7/11,14,30
753,2020/7/11,14,30
754,2020/7/11,14,30
755,2020/7/11,14,30
756,2020/7/11,14,30
757,2020/7/11,14,30
758,2020/7/11,14,30
759,2020/7/11,14,30
760,2020/7/11,14,30
761,2020/7/11,14,30
762,2020/7/11,14,30
763,2020/7/11,14,30
764,2020/7/11,14,30
765,2020/7/11,14,30
766,2020/7/11,14,30
767,2020/7/11,14,30
768,2020/7/11,14,30
769,2020/7/11,14,30
770,2020/7/11,14,30
771,2020/7/11,14,30
772,2020/7/11,14,30
773,2020/7/11,14,30
774,2020/7/11,14,30
775,2020/7/11,14,30
776,2020/7/11,14,30
777,2020/7/11,14,30
778,2020/7/11,14,30
779,2020/7/11,14,30
780,2020/7/11,14,30
781,2020/7/11,14,30
782,2020/7/11,14,30
783,2020/7/11,14,30
784,2020/7/11,14,30
785,2020/7/11,14,30
786,2020/7/11,14,30
787,2020/7/11,14,30
788,2020/7/11,14,30
789,2020/7/11,14,30
790,2020/7/11,14,30
791,2020/7/11,14,30
792,2020/7/11,14,30
793,2020/7/11,14,30
794,2020/7/11,14,30
795,2020/7/11,14,30
796,2020/7/11,14,30
797,2020/7/11,14,30
798,2020/7/11,14,30
799,2020/7/11,14,30
800,2020/7/11,14,30
801,2020/7/11,14,30
802,2020/7/11,14,30
803,2020/7/11,14,30
804,2020/7/11,14,30
805,2020/7/11,14,30
806,2020/7/11,14,30
807,2020/7/11,14,30
808,2020/7/11,14,30
809,2020/7/11,14,30
810,2020/7/11,14,30
811,2020/7/11,16,30
812,2020/7/11,14,30
813,2020/7/11,14,30
814,2020/7/11,14,30
815,2020/7/11,14,30
816,2020/7/11,14,30
817,2020/7/11,14,30
818,2020/7/11,14,30
819,2020/7/11,14,30
820,2020/7/11,14,30
822,2020/7/11,14,30
823,2020/7/11,14,30
824,2020/7/11,14,30
825,2020/7/11,14,30
826,2020/7/11,14,30
827,2020/7/11,14,30
828,2020/7/11,5,100
829,2020/7/11,5,100
830,2020/7/11,5,100
831,2020/7/11,5,100
832,2020/7/11,5,100
833,2020/7/11,5,100
834,2020/7/11,5,100
835,2020/7/11,5,100
836,2020/7/11,5,100
837,2020/7/11,5,100
839,2020/7/11,10,200
840,2020/7/11,5,100
841,2020/7/11,5,100
842,2020/7/11,10,0
843,2020/7/11,10,0
844,2020/7/11,5,0
845,2020/7/11,5,0
846,2020/7/11,5,0
847,2020/7/11,5,0
848,2020/7/11,5,100
849,2020/7/11,5,100
850,2020/7/11,5,200
851,2020/7/11,5,100
852,2020/7/11,5,100
853,2020/7/11,5,100
854,2020/7/11,5,100
855,2020/7/11,5,100
856,2020/7/11,5,100
857,2020/7/11,5,100
858,2020/7/11,5,200
859,2020/7/11,5,100
860,2020/7/11,5,100
861,2020/7/11,5,100
862,2020/7/11,5,100
863,2020/7/11,5,100
864,2020/7/11,5,100
865,2020/7/11,5,100
866,2020/7/11,5,100
867,2020/7/11,5,100
868,2020/7/11,5,100
869,2020/7/11,5,100
870,2020/7/11,5,100
871,2020/7/11,5,100
872,2020/7/11,5,100
873,2020/7/11,5,100
874,2020/7/11,5,100
875,2020/7/11,5,100
876,2020/7/11,5,100
877,2020/7/11,5,100
878,2020/7/11,5,100
879,2020/7/11,5,100
880,2020/7/11,5,100
881,2020/7/11,5,100
882,2020/7/11,5,100
883,2020/7/11,5,100
884,2020/7/11,5,0
885,2020/7/11,5,0
886,2020/7/11,5,0
887,2020/7/11,5,0
888,2020/7/11,5,0
889,2020/7/11,5,0
890,2020/7/11,5,100
891,2020/7/11,5,100
892,2020/7/11,5,100
893,2020/7/11,5,100
894,2020/7/11,5,100
895,2020/7/11,5,100
896,2020/7/11,5,100
897,2020/7/11,5,100
898,2020/7/11,5,100
899,2020/7/11,5,100
900,2020/7/11,5,100
901,2020/7/11,4,100
902,2020/7/11,5,100
903,2020/7/11,5,100
904,2020/7/11,5,100
905,2020/7/11,5,100
906,2020/7/11,5,100
907,2020/7/11,5,100
908,2020/7/11,5,100
909,2020/7/11,5,100
910,2020/7/11,5,100
911,2020/7/11,5,100
912,2020/7/11,5,100
913,2020/7/11,5,100
914,2020/7/11,5,100
915,2020/7/11,5,100
916,2020/7/11,5,100
917,2020/7/11,5,100
918,2020/7/11,5,100
919,2020/7/11,5,100
920,2020/7/11,5,100
921,2020/7/11,5,100
922,2020/7/11,5,100
923,2020/7/11,5,100
924,2020/7/11,5,100
925,2020/7/11,5,100
926,2020/7/11,5,100
927,2020/7/11,5,100
928,2020/7/11,14,30
929,2020/7/11,14,30
930,2020/7/11,14,30
931,2020/7/11,14,30
932,2020/7/11,14,30
933,2020/7/11,14,30
934,2020/7/11,11,30
935,2020/7/11,5,0
936,2020/7/11,5,0
937,2020/7/11,5,0
938,2020/7/11,5,100
939,2020/7/11,5,100
940,2020/7/11,5,100
